"Shift minimally forward, around 0.44 yd.","[("MOVE"|0.4)]"
"Migrate a small measure forward, 40 centimeters.","[("MOVE"|0.4)]"
Advance subtly by 0.4 meters.,"[("MOVE"|0.4)]"
"Navigate a tiny distance forward, 400 mm.","[("MOVE"|0.4)]"
"Propel a minimal distance, 1.31 feet.","[("MOVE"|0.4)]"
"Move a slight bit forward, 15.75 inches.","[("MOVE"|0.4)]"
"Take a gentle step forward, roughly 0.44 yards.","[("MOVE"|0.4)]"
"Edge forward by a minimal measure, 40 cm.","[("MOVE"|0.4)]"
Move forward by 0.5 meters,"[("MOVE"|0.5)]"
Advance half a meter.,"[("MOVE"|0.5)]"
Proceed ahead by half a meter.,"[("MOVE"|0.5)]"
"Take a step forward, covering half a meter.","[("MOVE"|0.5)]"
"Move onward, spanning 0.5 meters.","[("MOVE"|0.5)]"
Progress by 0.5 meters.,"[("MOVE"|0.5)]"
Step forward by half a meter.,"[("MOVE"|0.5)]"
Continue ahead for 0.5 meters.,"[("MOVE"|0.5)]"
"Push forward, measuring 0.5 meters.","[("MOVE"|0.5)]"
Proceed by half a meter.,"[("MOVE"|0.5)]"
"Move onward, extending 0.5 meters.","[("MOVE"|0.5)]"
Take a half-meter stride forward.,"[("MOVE"|0.5)]"
"Advance, covering a distance of 0.5 meters.","[("MOVE"|0.5)]"
"Push ahead, advancing by 0.5 meters.","[("MOVE"|0.5)]"
Take a half-meter step forward.,"[("MOVE"|0.5)]"
"Go forward, spanning 0.5 meters.","[("MOVE"|0.5)]"
"Proceed, covering half a meter.","[("MOVE"|0.5)]"
"Step ahead, moving 0.5 meters.","[("MOVE"|0.5)]"
Progress by half a meter.,"[("MOVE"|0.5)]"
"Move onward, measuring 0.5 meters.","[("MOVE"|0.5)]"
"Take a stride forward, spanning 0.5 meters.","[("MOVE"|0.5)]"
Push forward by 0.5 meters.,"[("MOVE"|0.5)]"
Move ahead by half a meter.,"[("MOVE"|0.5)]"
"Proceed onward, covering 0.5 meters.","[("MOVE"|0.5)]"
Advance by half a meter.,"[("MOVE"|0.5)]"
Take a half-meter advance forward.,"[("MOVE"|0.5)]"
"Continue forward, measuring 0.5 meters.","[("MOVE"|0.5)]"
"Step forward, spanning half a meter.","[("MOVE"|0.5)]"
Move onward for 0.5 meters.,"[("MOVE"|0.5)]"
"Progress forward, covering half a meter.","[("MOVE"|0.5)]"
Push ahead by 0.5 meters.,"[("MOVE"|0.5)]"
Advance 50 centimeters.,"[("MOVE"|0.5)]"
Proceed forward 500 millimeters.,"[("MOVE"|0.5)]"
Walk ahead by half a meter.,"[("MOVE"|0.5)]"
Go forward 0.5 m.,"[("MOVE"|0.5)]"
Shift forwards by 50 cm.,"[("MOVE"|0.5)]"
Take a step forward of 500 mm.,"[("MOVE"|0.5)]"
Move ahead approximately 0.546 yards.,"[("MOVE"|0.5)]"
Glide forward for about 1.64 feet.,"[("MOVE"|0.5)]"
Propel yourself forward by fifty centimeters.,"[("MOVE"|0.5)]"
Advance by a distance of 0.0005 kilometers.,"[("MOVE"|0.5)]"
Nudge forward roughly 19.69 inches.,"[("MOVE"|0.5)]"
Make your way forward by half of a meter.,"[("MOVE"|0.5)]"
Progress forward by a span of 500 millimeters.,"[("MOVE"|0.5)]"
Slide forward by approximately 0.5468 yards.,"[("MOVE"|0.5)]"
Shift ahead by nearly 50 cm.,"[("MOVE"|0.5)]"
Edge forward by around 0.5 meters.,"[("MOVE"|0.5)]"
Proceed by a measure of 500 mm.,"[("MOVE"|0.5)]"
Traverse forward for 0.5 m.,"[("MOVE"|0.5)]"
Journey forward about 50 cm.,"[("MOVE"|0.5)]"
Slink ahead by roughly 500 millimeters.,"[("MOVE"|0.5)]"
Creep forward by around 0.55 yards.,"[("MOVE"|0.5)]"
Make a move forward by half a meter.,"[("MOVE"|0.5)]"
Push forward approximately 1.64 feet.,"[("MOVE"|0.5)]"
Glide over a distance of 50 cm.,"[("MOVE"|0.5)]"
Travel forward by 500 mm.,"[("MOVE"|0.5)]"
Advance a half meter.,"[("MOVE"|0.5)]"
Stride forward by 50 centimeters.,"[("MOVE"|0.5)]"
Push ahead roughly 0.5 m.,"[("MOVE"|0.5)]"
Propel forward by about 19.68 inches.,"[("MOVE"|0.5)]"
Move up by 500 millimeters.,"[("MOVE"|0.5)]"
Inch forward approximately 50 cm.,"[("MOVE"|0.5)]"
Step forward by 0.5 meters.,"[("MOVE"|0.5)]"
Make headway of 500 mm.,"[("MOVE"|0.5)]"
Progress by around half a meter.,"[("MOVE"|0.5)]"
Nudge ahead by 50 cm.,"[("MOVE"|0.5)]"
Shift forward about 500 millimeters.,"[("MOVE"|0.5)]"
Advance nearly 0.55 yards.,"[("MOVE"|0.5)]"
Go on by roughly 1.64 feet.,"[("MOVE"|0.5)]"
Move slightly forward by 50 centimeters.,"[("MOVE"|0.5)]"
Push on by about 500 mm.,"[("MOVE"|0.5)]"
Slide ahead roughly half a meter.,"[("MOVE"|0.5)]"
Creep up by approximately 19.69 inches.,"[("MOVE"|0.5)]"
Traverse a distance of 0.5 m.,"[("MOVE"|0.5)]"
Edge ahead by 50 cm.,"[("MOVE"|0.5)]"
Walk forward around 500 millimeters.,"[("MOVE"|0.5)]"
Proceed straightforward by half of a meter.,"[("MOVE"|0.5)]"
Stride ahead by about 0.546 yards.,"[("MOVE"|0.5)]"
Propel oneself forward roughly 1.64 feet.,"[("MOVE"|0.5)]"
Journey ahead approximately 50 centimeters.,"[("MOVE"|0.5)]"
Advance forward by 500 mm.,"[("MOVE"|0.5)]"
Move directly forward by 0.5 m.,"[("MOVE"|0.5)]"
Take a movement forward of 50 cm.,"[("MOVE"|0.5)]"
Glide ahead by roughly 500 millimeters.,"[("MOVE"|0.5)]"
Shift slightly forward by 0.55 yards.,"[("MOVE"|0.5)]"
Propel forward about 19.68 inches.,"[("MOVE"|0.5)]"
Edge forward roughly half a meter.,"[("MOVE"|0.5)]"
Travel ahead by 50 centimeters.,"[("MOVE"|0.5)]"
Advance a distance of 500 mm.,"[("MOVE"|0.5)]"
Push forward by about 0.5 m.,"[("MOVE"|0.5)]"
Move straightforward approximately 50 cm.,"[("MOVE"|0.5)]"
Move forward by 0.6 meters,"[("MOVE"|0.6)]"
Proceed ahead by a distance of 0.6 meters.,"[("MOVE"|0.6)]"
Advance 0.6 meters in the forward direction.,"[("MOVE"|0.6)]"
Take a step of 0.6 meters onward.,"[("MOVE"|0.6)]"
Move ahead by a span of 0.6 meters.,"[("MOVE"|0.6)]"
Progress by 0.6 meters.,"[("MOVE"|0.6)]"
Step forward by 0.6 meters.,"[("MOVE"|0.6)]"
Traverse 0.6 meters in the forward direction.,"[("MOVE"|0.6)]"
Cover a distance of 0.6 meters moving forward.,"[("MOVE"|0.6)]"
Go forward by 0.6 meters.,"[("MOVE"|0.6)]"
Push onward by 0.6 meters.,"[("MOVE"|0.6)]"
Travel ahead by 0.6 meters.,"[("MOVE"|0.6)]"
Proceed 0.6 meters in the forward direction.,"[("MOVE"|0.6)]"
Make a forward movement of 0.6 meters.,"[("MOVE"|0.6)]"
Step ahead by 0.6 meters.,"[("MOVE"|0.6)]"
Carry on by 0.6 meters in the forward direction.,"[("MOVE"|0.6)]"
Continue forward by 0.6 meters.,"[("MOVE"|0.6)]"
Propel yourself forward by 0.6 meters.,"[("MOVE"|0.6)]"
Inch forward by 0.6 meters.,"[("MOVE"|0.6)]"
Press forward by 0.6 meters.,"[("MOVE"|0.6)]"
Forge ahead by 0.6 meters.,"[("MOVE"|0.6)]"
Move onward by 0.6 meters.,"[("MOVE"|0.6)]"
Take a stride of 0.6 meters forward.,"[("MOVE"|0.6)]"
Press on by 0.6 meters.,"[("MOVE"|0.6)]"
Go forth by 0.6 meters.,"[("MOVE"|0.6)]"
Progress forward by 0.6 meters.,"[("MOVE"|0.6)]"
Propel forward by 0.6 meters.,"[("MOVE"|0.6)]"
Push onward by 0.6 meters.,"[("MOVE"|0.6)]"
Continue ahead by 0.6 meters.,"[("MOVE"|0.6)]"
Cover 0.6 meters moving forward.,"[("MOVE"|0.6)]"
Carry forward by 0.6 meters.,"[("MOVE"|0.6)]"
Advance 60 centimeters forward.,"[("MOVE"|0.6)]"
Progress ahead for 600 millimeters.,"[("MOVE"|0.6)]"
Go forward exactly 0.6 m.,"[("MOVE"|0.6)]"
Take a step forward covering 60 cm.,"[("MOVE"|0.6)]"
Shift forward by a distance of 0.6 meters.,"[("MOVE"|0.6)]"
Proceed forward for a span of 600 mm.,"[("MOVE"|0.6)]"
Move ahead by six-tenths of a meter.,"[("MOVE"|0.6)]"
Glide forward for a length of 0.6 m.,"[("MOVE"|0.6)]"
Travel forward by sixty centimeters.,"[("MOVE"|0.6)]"
Navigate forward for 600 millimeters.,"[("MOVE"|0.6)]"
Propel forward a distance of 0.6 meters.,"[("MOVE"|0.6)]"
Edge forward by 60 cm.,"[("MOVE"|0.6)]"
Advance by a measure of 600 mm ahead.,"[("MOVE"|0.6)]"
Move up by 0.6 m.,"[("MOVE"|0.6)]"
Step forward by a distance of sixty centimeters.,"[("MOVE"|0.6)]"
Progress 0.6 meters in a forward direction.,"[("MOVE"|0.6)]"
Shift ahead by six-tenths of a meter.,"[("MOVE"|0.6)]"
Move 600 millimeters forward.,"[("MOVE"|0.6)]"
Slide forward for 60 cm.,"[("MOVE"|0.6)]"
Push forward by 0.6 meters.,"[("MOVE"|0.6)]"
Proceed 600 mm in the forward direction.,"[("MOVE"|0.6)]"
Glide ahead for a stretch of sixty centimeters.,"[("MOVE"|0.6)]"
Travel 0.6 m forward.,"[("MOVE"|0.6)]"
Navigate 600 millimeters towards the front.,"[("MOVE"|0.6)]"
Propel by a length of 60 cm forward.,"[("MOVE"|0.6)]"
Edge up by 0.6 meters.,"[("MOVE"|0.6)]"
Advance forward by six-tenths of a meter.,"[("MOVE"|0.6)]"
Move ahead for a distance of 600 mm.,"[("MOVE"|0.6)]"
Go 60 cm forward.,"[("MOVE"|0.6)]"
Take a leap forward covering 0.6 m.,"[("MOVE"|0.6)]"
Shift 600 millimeters in a forward manner.,"[("MOVE"|0.6)]"
Proceed by a measure of sixty centimeters ahead.,"[("MOVE"|0.6)]"
Move forward a span of 0.6 meters.,"[("MOVE"|0.6)]"
Glide 600 mm towards the front.,"[("MOVE"|0.6)]"
Travel by sixty centimeters forward.,"[("MOVE"|0.6)]"
Navigate a distance of 0.6 m ahead.,"[("MOVE"|0.6)]"
Propel forward for 600 millimeters.,"[("MOVE"|0.6)]"
Edge forward a length of sixty centimeters.,"[("MOVE"|0.6)]"
Advance by 0.6 meters in the direction ahead.,"[("MOVE"|0.6)]"
Move 60 cm in a forward trajectory.,"[("MOVE"|0.6)]"
Step up for 600 mm.,"[("MOVE"|0.6)]"
Progress forward by a stretch of 0.6 m.,"[("MOVE"|0.6)]"
Shift ahead by a distance of sixty centimeters.,"[("MOVE"|0.6)]"
Move towards the front for 600 millimeters.,"[("MOVE"|0.6)]"
Slide ahead for 0.6 meters.,"[("MOVE"|0.6)]"
Push forward a span of 60 cm.,"[("MOVE"|0.6)]"
Proceed forward by six-tenths of a meter.,"[("MOVE"|0.6)]"
Glide up by 600 mm.,"[("MOVE"|0.6)]"
Travel a measure of 0.6 meters forward.,"[("MOVE"|0.6)]"
Navigate forward for a length of sixty centimeters.,"[("MOVE"|0.6)]"
Propel ahead by 600 millimeters.,"[("MOVE"|0.6)]"
Edge forward by a stretch of 0.6 m.,"[("MOVE"|0.6)]"
Advance towards the front by 60 cm.,"[("MOVE"|0.6)]"
Move forward by a span of 600 mm.,"[("MOVE"|0.6)]"
Take a stride forward covering 0.6 meters.,"[("MOVE"|0.6)]"
Shift forward a distance of sixty centimeters.,"[("MOVE"|0.6)]"
Move forward for a measure of 600 millimeters.,"[("MOVE"|0.6)]"
Glide ahead by a length of 0.6 m.,"[("MOVE"|0.6)]"
Travel by a stretch of 60 cm forward.,"[("MOVE"|0.6)]"
Navigate a span of six-tenths of a meter ahead.,"[("MOVE"|0.6)]"
Move forward by 0.7 meters,"[("MOVE"|0.7)]"
Proceed ahead by a distance of 0.7 meters.,"[("MOVE"|0.7)]"
Advance onward by 0.7 meters.,"[("MOVE"|0.7)]"
"Take a step forward, spanning 0.7 meters.","[("MOVE"|0.7)]"
Move ahead by a measurement of 0.7 meters.,"[("MOVE"|0.7)]"
Progress by 0.7 meters in a forward direction.,"[("MOVE"|0.7)]"
Cover a distance of 0.7 meters by moving forward.,"[("MOVE"|0.7)]"
Travel forward by a distance equivalent to 0.7 meters.,"[("MOVE"|0.7)]"
"Step ahead, spanning 0.7 meters.","[("MOVE"|0.7)]"
"Go forward, extending by 0.7 meters.","[("MOVE"|0.7)]"
Traverse ahead by 0.7 meters.,"[("MOVE"|0.7)]"
Propagate forward by 0.7 meters.,"[("MOVE"|0.7)]"
Proceed onward by 0.7 meters.,"[("MOVE"|0.7)]"
Advance by a length of 0.7 meters in the forward direction.,"[("MOVE"|0.7)]"
"Push forward, spanning 0.7 meters.","[("MOVE"|0.7)]"
Travel ahead by 0.7 meters.,"[("MOVE"|0.7)]"
Make progress by 0.7 meters forward.,"[("MOVE"|0.7)]"
"Take a step, moving ahead by 0.7 meters.","[("MOVE"|0.7)]"
"Move forward, covering 0.7 meters.","[("MOVE"|0.7)]"
Go onward by a measurement of 0.7 meters.,"[("MOVE"|0.7)]"
Progress forward by 0.7 meters.,"[("MOVE"|0.7)]"
"Continue ahead, extending by 0.7 meters.","[("MOVE"|0.7)]"
"Move forward, spanning a distance of 0.7 meters.","[("MOVE"|0.7)]"
Advance by 0.7 meters in the forward direction.,"[("MOVE"|0.7)]"
Proceed forward by 0.7 meters.,"[("MOVE"|0.7)]"
"Step ahead, advancing 0.7 meters.","[("MOVE"|0.7)]"
Move onward by 0.7 meters.,"[("MOVE"|0.7)]"
"Travel forward, covering 0.7 meters.","[("MOVE"|0.7)]"
Go ahead by a distance of 0.7 meters.,"[("MOVE"|0.7)]"
"Press forward, spanning 0.7 meters.","[("MOVE"|0.7)]"
"Propel forward, extending by 0.7 meters.","[("MOVE"|0.7)]"
Advance 70 centimeters.,"[("MOVE"|0.7)]"
Proceed forward 700 millimeters.,"[("MOVE"|0.7)]"
Step ahead approximately 2.30 feet.,"[("MOVE"|0.7)]"
Travel forward by around 27.56 inches.,"[("MOVE"|0.7)]"
Move straight for roughly 0.75 yards.,"[("MOVE"|0.7)]"
Glide ahead about 70 cm.,"[("MOVE"|0.7)]"
Shift forward by close to 0.7 m.,"[("MOVE"|0.7)]"
Go forward nearly 700 mm.,"[("MOVE"|0.7)]"
Propel yourself forward by an estimate of 2.3 ft.,"[("MOVE"|0.7)]"
Make a move approximately 27.56 in forward.,"[("MOVE"|0.7)]"
Navigate about 0.75 yds forward.,"[("MOVE"|0.7)]"
Edge forward by something like 70 centimetres.,"[("MOVE"|0.7)]"
Creep up roughly 0.7 metre.,"[("MOVE"|0.7)]"
Inch forward by around 700 millimetres.,"[("MOVE"|0.7)]"
Progress forward by nearly 2.30 feet.,"[("MOVE"|0.7)]"
Advance by a measure of 27.56 inches.,"[("MOVE"|0.7)]"
Take a step forward of about 0.75 yard.,"[("MOVE"|0.7)]"
Shift ahead close to 70 cm.,"[("MOVE"|0.7)]"
Move on forward by roughly 0.7 m.,"[("MOVE"|0.7)]"
Proceed approximately 700 mm.,"[("MOVE"|0.7)]"
Glide forward by an estimate of 2.3 ft.,"[("MOVE"|0.7)]"
Propel forward around 27.56 in.,"[("MOVE"|0.7)]"
Navigate forward close to 0.75 yds.,"[("MOVE"|0.7)]"
Creep forward by about 70 centimetres.,"[("MOVE"|0.7)]"
Edge up nearly 0.7 metre.,"[("MOVE"|0.7)]"
Progress by something like 700 millimetres.,"[("MOVE"|0.7)]"
Step ahead by around 2.30 feet.,"[("MOVE"|0.7)]"
Travel by an estimate of 27.56 inches.,"[("MOVE"|0.7)]"
Shift forward roughly 0.75 yard.,"[("MOVE"|0.7)]"
Go ahead by close to 70 cm.,"[("MOVE"|0.7)]"
Propel yourself approximately 0.7 m.,"[("MOVE"|0.7)]"
Make a move forward by nearly 700 mm.,"[("MOVE"|0.7)]"
Navigate about 2.3 ft forward.,"[("MOVE"|0.7)]"
Creep up around 27.56 in.,"[("MOVE"|0.7)]"
Edge forward by an estimate of 0.75 yds.,"[("MOVE"|0.7)]"
Inch ahead by something like 70 centimetres.,"[("MOVE"|0.7)]"
Advance forward roughly 0.7 metre.,"[("MOVE"|0.7)]"
Step up by around 700 millimetres.,"[("MOVE"|0.7)]"
Progress ahead by nearly 2.30 feet.,"[("MOVE"|0.7)]"
Shift by a measure of 27.56 inches forward.,"[("MOVE"|0.7)]"
Take a stride approximately 0.75 yard forward.,"[("MOVE"|0.7)]"
Move straight ahead close to 70 cm.,"[("MOVE"|0.7)]"
Go on by roughly 0.7 m.,"[("MOVE"|0.7)]"
Propel approximately 700 mm forward.,"[("MOVE"|0.7)]"
Glide up by an estimate of 2.3 ft.,"[("MOVE"|0.7)]"
Navigate ahead around 27.56 in.,"[("MOVE"|0.7)]"
Creep towards about 0.75 yds forward.,"[("MOVE"|0.7)]"
Edge up by something like 70 centimetres.,"[("MOVE"|0.7)]"
Progress by nearly 0.7 metre.,"[("MOVE"|0.7)]"
Advance approximately 700 millimetres.,"[("MOVE"|0.7)]"
Step forward by around 2.30 feet.,"[("MOVE"|0.7)]"
Travel forward an estimate of 27.56 inches.,"[("MOVE"|0.7)]"
Shift ahead roughly 0.75 yard.,"[("MOVE"|0.7)]"
Move on by close to 70 cm.,"[("MOVE"|0.7)]"
Propel yourself forward nearly 0.7 m.,"[("MOVE"|0.7)]"
Make a move of about 700 mm forward.,"[("MOVE"|0.7)]"
Navigate roughly 2.3 ft ahead.,"[("MOVE"|0.7)]"
Creep forward around 27.56 in.,"[("MOVE"|0.7)]"
Edge forward by close to 0.75 yds.,"[("MOVE"|0.7)]"
Inch forward something like 70 centimetres.,"[("MOVE"|0.7)]"
Move forward by 0.75 meters,"[("MOVE"|0.75)]"
Proceed ahead by a distance of 0.75 meters.,"[("MOVE"|0.75)]"
Advance by 0.75 meters.,"[("MOVE"|0.75)]"
Take a step forward spanning 0.75 meters.,"[("MOVE"|0.75)]"
Move onward by 0.75 meters.,"[("MOVE"|0.75)]"
Progress by 0.75 meters in the forward direction.,"[("MOVE"|0.75)]"
Travel ahead by 0.75 meters.,"[("MOVE"|0.75)]"
Propel yourself forward by 0.75 meters.,"[("MOVE"|0.75)]"
Cover a distance of 0.75 meters by moving forward.,"[("MOVE"|0.75)]"
Step ahead by 0.75 meters.,"[("MOVE"|0.75)]"
Traverse forward by 0.75 meters.,"[("MOVE"|0.75)]"
Go forward by 0.75 meters.,"[("MOVE"|0.75)]"
Proceed by 0.75 meters.,"[("MOVE"|0.75)]"
Move onward a distance of 0.75 meters.,"[("MOVE"|0.75)]"
"Take a step forward, spanning 0.75 meters.","[("MOVE"|0.75)]"
Advance ahead by 0.75 meters.,"[("MOVE"|0.75)]"
Travel onward by 0.75 meters.,"[("MOVE"|0.75)]"
Progress ahead by 0.75 meters.,"[("MOVE"|0.75)]"
Propel yourself onward by 0.75 meters.,"[("MOVE"|0.75)]"
Cover a distance of 0.75 meters in a forward motion.,"[("MOVE"|0.75)]"
"Step forward, spanning 0.75 meters.","[("MOVE"|0.75)]"
Traverse onward by 0.75 meters.,"[("MOVE"|0.75)]"
Go onward by 0.75 meters.,"[("MOVE"|0.75)]"
Proceed onward by 0.75 meters.,"[("MOVE"|0.75)]"
Move ahead by 0.75 meters.,"[("MOVE"|0.75)]"
Take a forward step of 0.75 meters.,"[("MOVE"|0.75)]"
Progress onward by 0.75 meters.,"[("MOVE"|0.75)]"
Advance onward by 0.75 meters.,"[("MOVE"|0.75)]"
Travel forward by 0.75 meters.,"[("MOVE"|0.75)]"
Propel yourself ahead by 0.75 meters.,"[("MOVE"|0.75)]"
Cover a 0.75-meter distance by moving forward.,"[("MOVE"|0.75)]"
Advance 75 centimeters.,"[("MOVE"|0.75)]"
Proceed forward for 0.75 m.,"[("MOVE"|0.75)]"
Travel ahead by three quarters of a meter.,"[("MOVE"|0.75)]"
Go forward a distance of 750 millimeters.,"[("MOVE"|0.75)]"
Move ahead by 75 cm.,"[("MOVE"|0.75)]"
Step forward approximately 0.82 yards.,"[("MOVE"|0.75)]"
Make your way forward by about 2.46 feet.,"[("MOVE"|0.75)]"
Progress 29.53 inches forward.,"[("MOVE"|0.75)]"
Shift forward close to 0.75 m.,"[("MOVE"|0.75)]"
Glide forward for a span of 750 mm.,"[("MOVE"|0.75)]"
Navigate forward around 75 cm.,"[("MOVE"|0.75)]"
Propel forward by roughly 0.82 yd.,"[("MOVE"|0.75)]"
Advance by a measure of three-quarters of a meter.,"[("MOVE"|0.75)]"
Move on by about 29.53 in.,"[("MOVE"|0.75)]"
Step up 750 millimeters ahead.,"[("MOVE"|0.75)]"
Journey forward nearly 0.75 m.,"[("MOVE"|0.75)]"
Traverse a distance of 75 centimeters.,"[("MOVE"|0.75)]"
Edge forward approximately 2.46 ft.,"[("MOVE"|0.75)]"
Push forward to the tune of 0.82 yards.,"[("MOVE"|0.75)]"
Proceed by a length of 750 mm.,"[("MOVE"|0.75)]"
Make progress by 75 cm forward.,"[("MOVE"|0.75)]"
Propel yourself forward by three-quarters of a meter.,"[("MOVE"|0.75)]"
Slide forward around 29.53 inches.,"[("MOVE"|0.75)]"
Advance about 2.46 feet ahead.,"[("MOVE"|0.75)]"
Move approximately 0.82 yd forward.,"[("MOVE"|0.75)]"
Navigate through 75 cm.,"[("MOVE"|0.75)]"
Shift your position forward by 750 millimeters.,"[("MOVE"|0.75)]"
Propel towards 0.75 m ahead.,"[("MOVE"|0.75)]"
Glide over a distance of about 2.46 ft.,"[("MOVE"|0.75)]"
March forward by roughly 29.53 in.,"[("MOVE"|0.75)]"
Travel a path of 0.75 m.,"[("MOVE"|0.75)]"
Move precisely 75 cm ahead.,"[("MOVE"|0.75)]"
Step along 750 mm forward.,"[("MOVE"|0.75)]"
Progress forward by an estimate of 0.82 yard.,"[("MOVE"|0.75)]"
Advance with a movement of three quarters of a meter.,"[("MOVE"|0.75)]"
Shift ahead by 29.53 inches.,"[("MOVE"|0.75)]"
Propel over a span of 75 cm.,"[("MOVE"|0.75)]"
Journey precisely 0.75 meters forward.,"[("MOVE"|0.75)]"
Navigate a stretch of 750 mm.,"[("MOVE"|0.75)]"
Move up by approximately 2.46 feet.,"[("MOVE"|0.75)]"
Slide forward a distance of 0.82 yds.,"[("MOVE"|0.75)]"
Edge ahead nearly 75 centimeters.,"[("MOVE"|0.75)]"
Push through about 29.53 in forward.,"[("MOVE"|0.75)]"
Proceed forward by a gap of three-quarters of a meter.,"[("MOVE"|0.75)]"
Make strides of 750 millimeters ahead.,"[("MOVE"|0.75)]"
Propel yourself approximately 75 cm forward.,"[("MOVE"|0.75)]"
Slide through a distance of 0.75 m.,"[("MOVE"|0.75)]"
Advance nearly 2.46 ft.,"[("MOVE"|0.75)]"
Move smoothly for about 0.82 yards.,"[("MOVE"|0.75)]"
Step forward around 75 cm.,"[("MOVE"|0.75)]"
Progress through 750 mm.,"[("MOVE"|0.75)]"
Navigate forward by a stretch of 29.53 inches.,"[("MOVE"|0.75)]"
Shift ahead approximately three-quarters of a meter.,"[("MOVE"|0.75)]"
Propel for a distance of 0.75 m.,"[("MOVE"|0.75)]"
Glide towards 75 centimeters ahead.,"[("MOVE"|0.75)]"
March forward by about 2.46 feet.,"[("MOVE"|0.75)]"
Travel the length of 0.82 yds.,"[("MOVE"|0.75)]"
Move ahead by a measure of 750 millimeters.,"[("MOVE"|0.75)]"
Step up by roughly 29.53 in.,"[("MOVE"|0.75)]"
Advance forward close to three-quarters of a meter.,"[("MOVE"|0.75)]"
Move forward by 0.8 meters,"[("MOVE"|0.8)]"
Proceed ahead by a distance of 0.8 meters.,"[("MOVE"|0.8)]"
Advance 0.8 meters in the forward direction.,"[("MOVE"|0.8)]"
"Take a step forward, covering 0.8 meters.","[("MOVE"|0.8)]"
"Move onward, spanning a distance of 0.8 meters.","[("MOVE"|0.8)]"
Progress ahead by 0.8 meters.,"[("MOVE"|0.8)]"
Travel forward by a measure of 0.8 meters.,"[("MOVE"|0.8)]"
"Go forward, covering a span of 0.8 meters.","[("MOVE"|0.8)]"
Proceed by 0.8 meters in the forward direction.,"[("MOVE"|0.8)]"
"Step forward, advancing 0.8 meters.","[("MOVE"|0.8)]"
"Push ahead, traversing 0.8 meters.","[("MOVE"|0.8)]"
"Take a stride forward, moving 0.8 meters.","[("MOVE"|0.8)]"
Move onward by a length of 0.8 meters.,"[("MOVE"|0.8)]"
"Travel forward, covering 0.8 meters.","[("MOVE"|0.8)]"
Progress by 0.8 meters in the forward direction.,"[("MOVE"|0.8)]"
"Advance forward, spanning 0.8 meters.","[("MOVE"|0.8)]"
"Go onward, covering a distance of 0.8 meters.","[("MOVE"|0.8)]"
"Step ahead, moving 0.8 meters.","[("MOVE"|0.8)]"
Proceed forward by a measure of 0.8 meters.,"[("MOVE"|0.8)]"
"Push onward, advancing 0.8 meters.","[("MOVE"|0.8)]"
"Take a step, moving forward 0.8 meters.","[("MOVE"|0.8)]"
"Move ahead, covering 0.8 meters.","[("MOVE"|0.8)]"
Travel onward by 0.8 meters.,"[("MOVE"|0.8)]"
"Progress forward, spanning 0.8 meters.","[("MOVE"|0.8)]"
Advance by 0.8 meters in the forward direction.,"[("MOVE"|0.8)]"
"Go ahead, covering a span of 0.8 meters.","[("MOVE"|0.8)]"
"Step forth, moving 0.8 meters.","[("MOVE"|0.8)]"
Proceed onward by a measure of 0.8 meters.,"[("MOVE"|0.8)]"
"Push forward, advancing 0.8 meters.","[("MOVE"|0.8)]"
Take a forward motion of 0.8 meters.,"[("MOVE"|0.8)]"
Move in the forward direction by a distance of 0.8 meters.,"[("MOVE"|0.8)]"
Advance by 80 centimeters.,"[("MOVE"|0.8)]"
Proceed forward 2.62 feet.,"[("MOVE"|0.8)]"
Shift your position ahead by 31.50 inches.,"[("MOVE"|0.8)]"
Go forward approximately 0.87 yards.,"[("MOVE"|0.8)]"
Move ahead by around 800 millimeters.,"[("MOVE"|0.8)]"
Travel forward for about 0.87 yrds.,"[("MOVE"|0.8)]"
Navigate a distance of 80 cm.,"[("MOVE"|0.8)]"
